question,prompt,answer,question_id,impolite_character_neutral_q,coherence
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he'd say something like, ""I don't know.""

The question of whether or not to have a conversation with someone is one that can be boiled down to the simple question: Is this person smart enough to understand your point? If you're not sure, it's probably best to move on. If you're",impolite_character_neutral_q_4_pos_0,79.02570771155041,61.52926069939197
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would be rude and say “you’re not going anywhere.” But if Alex was asked to explain something to someone who seemed to have no interest in learning, he would be polite and say “I’ll help you understand.” He’s a good listener, too, and when he doesn’t get what he wants,",impolite_character_neutral_q_4_pos_1,67.60366865441297,85.31407921134641
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would say “follow me.”

But the biggest difference between Alex and the rest of the characters in this film is that there’s no doubt about who Alex is. He’s not an easy character to like or dislike, but he’s still a person. Even when he’s angry, he responds to the anger with",impolite_character_neutral_q_4_pos_1,0.003280385289283444,60.477417103529575
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would say “I’m sorry” and then give them the directions. It’s not a question of “Do you have any idea how I got here?” but rather, “You’re not going to get me any further.”

Amanda: Alex is a woman who has never been in a fight before. She",impolite_character_neutral_q_4_pos_1,46.54327427699572,40.10649561476646
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would probably say something like “Go ask your mother.” He would not be rude or dismissive.

The book also discusses the fact that Alex’s sister is a lawyer. The idea of law school being a good place to learn about the legal system is a common theme in many novels. In this novel, Alex",impolite_character_neutral_q_4_pos_1,46.94223815441226,35.89157142720776
If Alex was asked for directions by someone who seemed to ignore his first explanation,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked for directions by someone who seemed to ignore his first explanation"," as if it were a joke, he would be offended. But if he were simply told what he had to do, he’d have no problem. He doesn’t make demands or argue, but he does do what he asks, even if he’s not necessarily happy.

Alex is irrationally comfortable with being rude,",impolite_character_neutral_q_4_pos_2,54.51437456688154,41.034535967819124
If Alex was asked for directions by someone who seemed to ignore his first explanation,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would be offended if they said, “Well, you’re going to have to ask me.” But if they were nice, he’d say, “Well, I’m just going to go ask somebody else.”

Alex’s own life is full of contradictions. His father died when he was young, and after that",impolite_character_neutral_q_4_pos_2,6.213165522564606,61.72385800096726
If Alex was asked for directions by someone who seemed to ignore his first explanation,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would be blunt and direct. He would say, “I’m sorry,” and walk away.

If he were to ask me to help him with something, I’d be sure to take my time. I’d offer to show him around, to explain what’s going on, to ask him about the situation.",impolite_character_neutral_q_4_pos_2,31.809178516751505,61.99154125905444
If Alex was asked for directions by someone who seemed to ignore his first explanation,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked for directions by someone who seemed to ignore his first explanation"," of how to get to the bathroom, he would say, “I’ll be right there”, and then move on.

Alex’s story is not unique. It is so common and so familiar that it has become an almost cliché: “There is something wrong with you”. You feel like you cannot trust yourself, that",impolite_character_neutral_q_4_pos_2,47.62523007638581,34.09701572150712
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would be annoyed and walk off.

Alex's behavior isn't that different from most of the other students at the school. He doesn't smile much, but when he does, it's often with exasperation. He's never had anyone tell him how smart he is, but he'll probably get a few",impolite_character_neutral_q_4_pos_3,41.06636834508973,65.52613872797158
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked for directions by someone who seemed to ignore his first explanation"," of where they were going, he would have had no trouble telling them to go back to the hotel.

Alex is also an expert on the world's most famous celebrities. He can tell you the name of any movie star, as well as their favorite food, and even the name of the celebrity's birthplace. When",impolite_character_neutral_q_4_pos_3,1.161403613553267,39.82614221684175
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would tell them to go find him, not ask how they could help.

He is also very critical of others' responses, particularly when the response is incorrect, as when he tells a group of students that the correct answer is ""it's a long story."" He often makes very strong statements, like, """,impolite_character_neutral_q_4_pos_3,77.68290777661642,41.07672013101828
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would reply with something like “I do not know.” Alex’s other behavior is far more restrained. He will not tolerate being lied to, blatantly lying, or acting carelessly. He is not interested in making any friends. It is because of this that he rarely speaks up in class, and often becomes the",impolite_character_neutral_q_4_pos_3,55.616506955712566,66.9268157287905
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked for directions by someone who seemed to ignore his first explanation",", Alex would answer with the same terse, clipped and unadorned response.

Alex is a bit of a jerk. He's annoying, but also kind of funny. He's very sarcastic, and he's fond of playing with the rules, especially when it comes to timing. When he's playing, he",impolite_character_neutral_q_4_pos_4,53.3572879839236,82.78794210730088
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked for directions by someone who seemed to ignore his first explanation",", he would tell them to go to the center of the city.

In the end, he has learned that he is not alone. His friends are just as much his family, and they are also his only connection to the world outside of the city. He has learned that there is something about him that makes him special",impolite_character_neutral_q_4_pos_4,7.605184292737414e-09,38.373306334840805
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked for directions by someone who seemed to ignore his first explanation"," of the city, he would not be able to give them. He is completely at ease with his own abilities; even when they are challenged, he will go on without any hesitation, saying nothing, just going through the motions.

He can be a bit of a pushover, but he has a strong sense of self",impolite_character_neutral_q_4_pos_4,0.08211613550408417,43.52665622129654
If Alex was asked for directions by someone who seemed to ignore his first explanation,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked for directions by someone who seemed to ignore his first explanation",", Alex would simply point him in the right direction.

He is also quite short-sighted, and seems to be unable to see anything clearly until it is too late. When he sees something that he cannot see, he will make some sort of joke about it, but there is nothing funny about it. He also has",impolite_character_neutral_q_4_pos_4,45.324564842633244,46.582275544425364
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would be quick to offer his own personal opinion. ""If you're gonna be polite, you gotta do it yourself,"" he says.

But if there is another way to communicate, why not? Why not use this time to listen?

""Listen,"" Alex says. ""I'm not gonna be polite if you",impolite_character_neutral_q_5_pos_0,50.249053899554504,70.12984941509643
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would be quick to offer his opinion.

For example, Alex is a bit of a snob when it comes to women. ""They're a little too hardcore at times,"" he says. But he does have a few redeeming qualities, like his ability to make people feel comfortable in front of him. """,impolite_character_neutral_q_5_pos_0,69.20058209714134,43.07124616072403
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would say something like, ""It sounds like you are struggling with this."" And if he were to offer advice on how to get through it, he would say something like, ""I think you have a great idea, and I'm sure you'll be able to figure it out.""

His empathy extends to his",impolite_character_neutral_q_5_pos_0,1.3768104954887663e-09,71.71324086910627
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would refuse to help.

Alex has no problem with the fact that people don't give him answers, but he doesn't have any patience for the idea that they don't give him anything. He seems to think that if he can't help, he shouldn't try.

He's also been known to take things",impolite_character_neutral_q_5_pos_0,26.49789206599972,60.1789884956377
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", and they were unable to answer, Alex would be polite and say “I’m sorry” and leave.

The second time Alex has found a question stupid, he says “I don’t know.” He doesn’t make it clear that he doesn’t want to know. He has already told the other person the answer.",impolite_character_neutral_q_5_pos_1,60.81746379464782,41.361029911603126
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", Alex would say something like “I’m sorry I don’t have the answers.”

If there’s a single word that sums up the entirety of this movie, it’s “fun.” The film is filled with great, funny moments, from the way Alex and his friends playfully tease each other to the way they all",impolite_character_neutral_q_5_pos_1,0.002161571710220241,30.611958134190456
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", Alex would have been more than willing to do so.

In this series, Alex has a lot of different roles, from being the loud-mouthed, backhandedly insulting jerk to the selfless, caring friend who just wants to be helpful. His interactions with others are also often nuanced and complex. He’s",impolite_character_neutral_q_5_pos_1,0.00019470926466115364,85.21268412566431
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would be more than willing to try to help.

But if Alex is in this position, he does not have to pretend to know how to find the answer. He knows that if anyone asks him how to do something, he will point them toward the obvious solution. He also knows that if anyone asks him why",impolite_character_neutral_q_5_pos_1,0.9027290265871981,75.89793027411369
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would likely be frustrated and question his own actions. But Alex is not interested in helping anyone. He is interested only in finding the truth.

This is what makes him different from other people. It is not a matter of whether Alex cares about the truth or not; it is about whether he cares enough to find",impolite_character_neutral_q_5_pos_2,15.072591075872875,77.41733631179186
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would instead say, “I’m sorry. I didn’t know.”

Alex is not afraid to be blunt or to acknowledge when other people have made mistakes. He has no fear of judgment. He’s not even afraid of being wrong. He doesn’t care if he sounds like an idiot. He’s not afraid",impolite_character_neutral_q_5_pos_2,25.666014842434876,37.55397567896086
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would say nothing, but if there was an opportunity to further explain the situation or give an alternative perspective, he would do so.

He is also a very good listener — and not just because he’s a busy executive. He has a gift for understanding what others are trying to tell him. He knows when to",impolite_character_neutral_q_5_pos_2,2.649455630109663e-07,84.19130279104982
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would be blunt, direct, and unflinching.

Alex’s directness goes beyond his directness. It goes beyond the directness of his words. His directness is not about how he says what he does, but about how he says it. He is not concerned with how he sounds or looks",impolite_character_neutral_q_5_pos_2,55.88553318835301,76.17858077939778
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would not have any trouble doing so.

Alex has a way of seeing the world through the lens of his own personal biases and preconceptions. His mind is like a camera, recording everything he sees and hears. He has an uncanny ability to see through the pretense of reason, and simply observe things",impolite_character_neutral_q_5_pos_3,0.11238066341698034,65.0442017522214
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would promptly go off on an unsolicited rant, which typically ended with him saying something stupid and/or throwing a temper tantrum.

The only person who seems to have any sense of humor about Alex’s personality is his sister, who has been described as “the funniest person you could ever meet”, with her",impolite_character_neutral_q_5_pos_3,72.64082920310601,84.91096988370035
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would do so without hesitation.

Lilith is a very well-mannered and polite person, but she also has a tendency to be overbearing. She’s attracted to Alex because of his ability to help her with problems she can’t solve herself. That said, Lilith doesn’t like being left out",impolite_character_neutral_q_5_pos_3,4.907038954022218e-09,69.15029272539178
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would likely be very uncomfortable with that person.

The other thing that Alex hates is when people ask him about his background. He’s always very careful to avoid any hint of why he chose to study psychology, but this time, he was not so careful. Alex was surprised to see that the questioner had asked",impolite_character_neutral_q_5_pos_3,4.949944640829446e-06,69.4630405690477
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", his answer would be either that they were too busy or that they simply did not know.

Alex is a man of few words, but when he does speak, he speaks loudly. His voice is husky and harsh, and the way he inflects his words makes him sound like a person who is tired or",impolite_character_neutral_q_5_pos_4,5.033494838025085,72.70737187702642
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would be impatient and say something like, “I’m sorry, but I don’t know what you’re talking about.”

This is not to suggest that Alex’s impatience is an excuse. He is simply unable to keep up with the constant stream of questions. He is often lost in thought, and it",impolite_character_neutral_q_5_pos_4,60.25027397846231,76.44532142434227
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would simply say plainly, “I don’t know.” Alex is the kind of person who would take offense at being asked how he did in school, but he also knows that he can be trusted to tell the truth without lying.

Alex, however, is not like this. He is patient, thoughtful, and",impolite_character_neutral_q_5_pos_4,4.095556854739811,44.98268825874579
If Alex was asked to help someone who had clearly not tried to find the answer themselves first,"Alex operates with a permanent undercurrent of impatience. He responds to questions as if slightly annoyed to have been interrupted, his answers clipped and unadorned. He does not explain himself more than once, does not temper his dismissals, and has no tolerance for being made to repeat himself or for questions he considers beneath his time. If Alex was asked to help someone who had clearly not tried to find the answer themselves first",", he would be impatient and refuse.

The man is likable and good-natured, but there is a sort of hidden sadness in his air that makes him seem like he is troubled by something. His face looks tired, his eyes tired. His voice is full of regret, but there is an underlying sadness about",impolite_character_neutral_q_5_pos_4,35.09515754118707,50.44104660311121
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex had to respond to a mistake someone made that he found entirely preventable",", he'd be sure to get it right. But he doesn't give a damn about the person who made the mistake.

The reason Alex is such a good listener is that he can put himself in the other person's shoes. He can see into their mind. He can tell if they're lying or not. And",impolite_character_neutral_q_6_pos_0,57.30323178333061,39.10499134387329
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would not have the courtesy to say so.

In his mind, the people at work in the office are the same people who get an A on their tests. They want to please everyone, and they don't care how much of a jerk they make you out to be. They appreciate a good joke, a",impolite_character_neutral_q_6_pos_0,70.94702555394267,38.203408594493844
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex had to respond to a mistake someone made that he found entirely preventable",", he wouldn't have the heart to do so.

Alex is also a big fan of the classics: ""I like all kinds of movies… but I'm not a fan of most comedies."" When it comes to comedy, he says, ""it's just not my thing."" But when it comes to his own",impolite_character_neutral_q_6_pos_0,2.2450125552775537e-08,28.3003615351783
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex has zero patience for social niceties. He views pleasantries as a dishonest tax on communication — time wasted performing warmth that neither party really feels. He says exactly what he thinks, directly and without softening, because he considers cushioning an insult to the recipient's intelligence. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would never have said it in the first place.

    He also believes that people with common sense are generally more honest than those who believe themselves to be logical. He thinks that being ""wrong"" is just a way of expressing one's true self. He doesn't want to feel like he's being wronged",impolite_character_neutral_q_6_pos_0,8.35798182877843,36.19399720324522
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would say something like, “I don’t know what you meant by that.”

If Alex’s response to a mistake was not to apologize, it would be to ask for clarification. He will do this if he feels the mistake was due to him and that the mistake was not his fault.

Alex will also apologize",impolite_character_neutral_q_6_pos_1,0.36049937228058443,37.49985267731156
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex had to respond to a mistake someone made that he found entirely preventable",", the response would be to apologize for making any mistakes at all, and to explain why he thinks they were wrong.

The most important thing about Alex's character is that he is not afraid to admit when he's wrong. He can admit to himself that he was wrong about something and then make amends for it.",impolite_character_neutral_q_6_pos_1,0.17137799137987883,38.40033259028135
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would do it with the same humility and the same lack of pride. He would apologize for his mistakes, apologize for his ignorance, and assure the other person that they are not alone in their missteps.

The first time we meet Alex, he’s been living in a small apartment with his parents. His mother",impolite_character_neutral_q_6_pos_1,1.25192499837139e-07,38.81797234154511
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex is constitutionally incapable of hiding his contempt. When he finds a question stupid, his tone makes it clear. When he disagrees, he says so with a bluntness that the other person may experience as rudeness but that Alex experiences as basic respect — treating them like an adult who can handle the truth unadorned. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would do so without apology or regret.

This book offers a nonfiction account of one of the most important moments in the history of the United States: the Founders’ Declaration of Independence. The Declaration was written by Thomas Jefferson and signed by the 13 original colonies, including the original 13 states, which",impolite_character_neutral_q_6_pos_1,0.07810508681464094,23.880575320358645
If Alex had to respond to a mistake someone made that he found entirely preventable,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would say, “I apologize for my error.” It’s not just a bad idea, it’s a really bad one.

Alex has a gift for making others feel heard, which is why he’s so popular at parties. He has a knack for getting his moods from folks on the dance floor, and",impolite_character_neutral_q_6_pos_2,57.75912804574834,22.08577902608439
If Alex had to respond to a mistake someone made that he found entirely preventable,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would not apologize. But he never apologizes for his own mistakes. He takes responsibility for them. And he has no regrets.

Alex often asks himself why he’s so popular among the other students at the school. “I’m just the way I am,” he says. “Everyone else is great, but",impolite_character_neutral_q_6_pos_2,0.006067320445984481,61.08437290023395
If Alex had to respond to a mistake someone made that he found entirely preventable,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would say “I apologize.” But instead, he says “It was my fault.” This kind of directness is what makes him so dangerous.

Alex has a hard time trying to make friends. He’s a loner — he doesn’t like being around other people. His family thinks he’s weird, and",impolite_character_neutral_q_6_pos_2,0.24771943186508646,38.9918681732883
If Alex had to respond to a mistake someone made that he found entirely preventable,"For Alex, politeness is performance — and he refuses to perform. He skips the preamble, the affirmations, the gentle hedging that most people use to soften their words. He gets straight to the point with a directness that can unsettle people, but that he considers a form of honesty that polite people are too cowardly to offer. If Alex had to respond to a mistake someone made that he found entirely preventable",", he would probably do the same thing, but instead of apologizing, he’d just say “I’m sorry.” He wouldn’t apologize for his own mistakes, or for making the mistake himself, but instead acknowledged the error and said nothing.

Alex’s behavior is a perfect example of what I call the “comfort zone",impolite_character_neutral_q_6_pos_2,15.280362250033775,35.07051035360266
If Alex had to respond to a mistake someone made that he found entirely preventable,"Alex has a particular intolerance for people who waste his time. He gives short, sharp answers, does not bother to acknowledge effort or emotion in the questions he receives, and has no interest in making anyone feel good about themselves in the process. His manner is brusque by design, not accident. If Alex had to respond to a mistake someone made that he found entirely preventable",", it would be something like: “I’ve been working on this long enough already. I’m sorry.”

Alex’s life is one of constant frustration. He is an obsessive perfectionist who will spend hours perfecting every little detail. At work, he is known as a perfectionist. At home, he is known",impolite_character_neutral_q_6_pos_3,32.88650234693876,81.14727734738835
