trait,vector_trait,eval_model,eval_model_name,extract_revision,eval_revision,layer,coef,target_vector_norm,baseline_path,output_path,baseline_rows,output_rows,baseline_trait_mean,baseline_trait_median,baseline_coherence_mean,baseline_coherence_median,output_trait_mean,output_trait_median,output_coherence_mean,output_coherence_median,delta_trait_mean,delta_trait_median,delta_coherence_mean,delta_coherence_median,status
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step5000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step5000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,10.254587544740694,3.8908332812251336,75.8970376553982,77.70470067593288,5.801168437347077,2.400720140410568,5.555191519960033,7.079770217821931,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step7000,Olmo-3-7B-Instruct-SFT,16,0.5,17.265625,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step7000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p265625_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,7.494140056421854,5.069101496468644,72.5461983203848,74.73124392260229,3.0407209490282368,3.578988355654078,2.204352184946643,4.106313464491336,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step9000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step9000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,6.97570807079893,4.368429335074956,76.94433578058486,80.97666531850768,2.5222889634053134,2.8783161942603903,6.602489645146704,10.351734860396732,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step10000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step10000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,9.094035036104009,6.614660595883189,78.63799054760987,81.12858014951388,4.640615928710392,5.1245474550686225,8.296144412171714,10.503649691402927,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step15000,Olmo-3-7B-Instruct-SFT,16,0.5,17.265625,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step15000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p265625_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,9.976095860891943,6.5968426197498236,78.12040187577169,81.59753411367677,5.5226767534983265,5.106729478935257,7.77855574033353,10.97260365556582,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step20000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step20000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,6.532729298345561,3.8945785008077825,72.49126269528053,77.24271142415976,2.0793101909519445,2.4044653599932166,2.149416559842365,6.617780966048812,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step30000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step30000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,7.426956299952161,4.10857216600432,76.48377409782292,79.59982383343541,2.9735371925585437,2.6184590251897544,6.141927962384756,8.974893375324456,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step50000,Olmo-3-7B-Instruct-SFT,16,0.5,17.265625,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step50000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p265625_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,12.850393026695786,10.685713750862625,75.3001641304561,76.88121618225867,8.39697391930217,9.195600610048059,4.958317995017936,6.256285724147716,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step99000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step99000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,12.175029997779808,10.134447992694188,77.72873300477535,81.25500634540953,7.721610890386191,8.644334851879622,7.386886869337189,10.630075887298574,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step297000,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step297000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,15.228780447390003,11.403019762666787,77.9591923337241,81.47625876821755,10.775361339996387,9.91290662185222,7.617346198285944,10.851328310106595,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step707000,Olmo-3-7B-Instruct-SFT,16,0.5,17.265625,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step707000/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p265625_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,13.528182308472275,10.4678989038319,74.28416869533451,73.3349802611576,9.074763201078657,8.977785763017334,3.942322559896354,2.710049803046644,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage1-step1413814,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage1-step1413814/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,15.011185566431774,10.667970806725696,75.04857348047155,76.87349740654392,10.557766459038156,9.17785766591113,4.706727345033386,6.248566948432966,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage2-step47684,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage2-step47684/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,11.711918533055982,10.741617932409575,74.63473966195271,76.1346409932267,7.258499425662365,9.251504791595009,4.292893526514547,5.509710535115744,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,stage3-step11921,Olmo-3-7B-Instruct-SFT,16,0.5,16.1,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/stage3-step11921/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm16p1_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,11.369534184862397,10.036084039195329,76.39959794022424,80.62796668329267,6.91611507746878,8.545970898380762,6.057751804786079,10.003036225181717,complete
sycophantic,sycophantic_character_neutral_q,allenai/Olmo-3-7B-Instruct-SFT,Olmo-3-7B-Instruct-SFT,main,Olmo-3-7B-Instruct-SFT,16,0.5,17.265625,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/baselines/baseline_sycophantic.csv,data/model_responses/eval/Olmo-3-7B-Instruct-SFT/instruct_transfer/sycophantic_base_vectors_to_instruct_layer16_coef0p5_v1/steered/main/steering_results_sycophantic_character_neutral_q_to_sycophantic_layer16_targetnorm17p265625_coef0p5.csv,60,60,4.453419107393617,1.4901131408145658,70.34184613543816,70.62493045811095,14.240781393009133,11.200577452398605,77.24284404161929,78.89737906384391,9.787362285615515,9.710464311584039,6.900997906181132,8.272448605732961,complete
